name,link,cuisine,price_for_one,address,latitude,longitude,description,additional_info,all_reviews
Homiga,https://www.zomato.com/bangalore/homiga-brigade-road-bangalore/info,"Korean, Asian","₹2,000 for two","2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, Bangalore, Brigade Road, Bangalore, Bangalore, India",12.9724763845,77.6069687438,"Homiga Bangalore, Brigade Road; View reviews, menu, contact, location, and more for Homiga Restaurant.",Dinner | Lunch | Wheelchair accessible | Wine | Less noisy | Step-free entry | Valet parking | Stags allowed | Parking available | Booth seating | Celebrity frequented | Indoor seating | Private dining area | Wifi | Free parking | Work friendly | Kid friendly | Family friendly | Baby high chair,"location-filldown-trianglecurrent-locationDetect current locationUsing GPSSearchLog inSign upHome/India/Bengaluru/Central Bangalore/Brigade Road/Forum Rex Walk/Homiga/Homiga reviews/Homiga4.6star-fill1,231Dining Ratings4.0star-fill29Delivery RatingsKorean,Asian2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, BangaloreCloses in 1 hour 23 minutes12:30pm – 4:30pm, 6:30pm – 12midnight (Today)info-linecall+919611339046direction-lineDirectionshareShareReviewstable-bookingBook a tableView GalleryOverviewOrder OnlineReviewsPhotosMenuBook a TableHomiga Dining ReviewsAditi Warnoolkar0 reviews1 FollowersFollow5star-fillDINING19 days agoWe loved the barbecue at Homiga and Ujjal was fantastic with his service!0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareJesney0 reviews0 FollowersFollow5star-fillDININGone month agoUjjal was a good host , the food and drinks were amazing0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareSuushmmita Sen0 reviews2 FollowersFollow5star-fillDININGone month agoI went with my brother to experience Korean BBQ that kdrama fans watch onscreen. It was a unique experience. The staff is super friendly and helpful, especially our server Ujjal guided us politely.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareLamya0 reviews1 FollowersFollow3star-fillDININGone month agoThis was my second time here. compared to my first time I could see that the portion sizes had been considerably reduced (to almost half). It was quite sad to see that.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareIsha0 reviews1 FollowersFollow1star-fillDINING2 months agoWent with high expectations because of the live barbecue but was highly disappointed. The food was basically flavourless. There are much better Korean  places in Bangalore and one would expect a nice and competitive taste. But it was bad. Did not like a single dish. The ambience is okay but that’s about it.1 Helpful vote, 0 Commentsthumb-upHelpfulchatCommentshareShare12345chevron-rightRelated to Homiga, Brigade RoadRestaurants in Forum Rex Walk,Restaurants in Bangalore, Bangalore Restaurants,Brigade Road restaurants,Best Brigade Road restaurants,Central Bangalore restaurants,Casual Dining in Bengaluru,Casual Dining near me,Casual Dining in Central Bangalore,Casual Dining in Brigade Road,in Bengaluru,near me,in Central Bangalore,in Brigade Road,Order food online in Brigade Road,Order food online in Bengaluru,Order food online in Central Bangalore,New Year Parties in Bengaluru,Christmas' Special in BengaluruRestaurants around Brigade RoadAshok Nagar restaurants,Church Street restaurants,Richmond Road restaurants,St. Marks Road restaurantsFrequent searches leading to this pagehomiga menu,homiga brigade road menu,homiga bangalore,homiga bangalore menu,homiga  restaurantSelect CountryIndiaUAEIndiachevron-downSelect Languagelanguage-globeEnglishchevron-downAbout ZomatoWho We AreBlogWork With UsInvestor RelationsReport FraudPress KitContact UsZomaverseZomatoBlinkitDistrictFeeding IndiaHyperpureZomato LiveZomalandWeather UnionFor RestaurantsPartner With UsApps For YouLearn MorePrivacySecurityTermsSocial linkstwitter-circleBy continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2025 © Zomato™ Ltd. All rights reserved. | location-filldown-trianglecurrent-locationDetect current locationUsing GPSSearchLog inSign up | location-filldown-trianglecurrent-locationDetect current locationUsing GPSSearch | location-filldown-trianglecurrent-locationDetect current locationUsing GPS | current-locationDetect current locationUsing GPS | current-locationDetect current location | Detect current location | Home/India/Bengaluru/Central Bangalore/Brigade Road/Forum Rex Walk/Homiga/Homiga reviews/Homiga4.6star-fill1,231Dining Ratings4.0star-fill29Delivery RatingsKorean,Asian2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, BangaloreCloses in 1 hour 23 minutes12:30pm – 4:30pm, 6:30pm – 12midnight (Today)info-linecall+919611339046direction-lineDirectionshareShareReviewstable-bookingBook a tableView GalleryOverviewOrder OnlineReviewsPhotosMenuBook a TableHomiga Dining ReviewsAditi Warnoolkar0 reviews1 FollowersFollow5star-fillDINING19 days agoWe loved the barbecue at Homiga and Ujjal was fantastic with his service!0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareJesney0 reviews0 FollowersFollow5star-fillDININGone month agoUjjal was a good host , the food and drinks were amazing0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareSuushmmita Sen0 reviews2 FollowersFollow5star-fillDININGone month agoI went with my brother to experience Korean BBQ that kdrama fans watch onscreen. It was a unique experience. The staff is super friendly and helpful, especially our server Ujjal guided us politely.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareLamya0 reviews1 FollowersFollow3star-fillDININGone month agoThis was my second time here. compared to my first time I could see that the portion sizes had been considerably reduced (to almost half). It was quite sad to see that.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareIsha0 reviews1 FollowersFollow1star-fillDINING2 months agoWent with high expectations because of the live barbecue but was highly disappointed. The food was basically flavourless. There are much better Korean  places in Bangalore and one would expect a nice and competitive taste. But it was bad. Did not like a single dish. The ambience is okay but that’s about it.1 Helpful vote, 0 Commentsthumb-upHelpfulchatCommentshareShare12345chevron-rightRelated to Homiga, Brigade RoadRestaurants in Forum Rex Walk,Restaurants in Bangalore, Bangalore Restaurants,Brigade Road restaurants,Best Brigade Road restaurants,Central Bangalore restaurants,Casual Dining in Bengaluru,Casual Dining near me,Casual Dining in Central Bangalore,Casual Dining in Brigade Road,in Bengaluru,near me,in Central Bangalore,in Brigade Road,Order food online in Brigade Road,Order food online in Bengaluru,Order food online in Central Bangalore,New Year Parties in Bengaluru,Christmas' Special in BengaluruRestaurants around Brigade RoadAshok Nagar restaurants,Church Street restaurants,Richmond Road restaurants,St. Marks Road restaurantsFrequent searches leading to this pagehomiga menu,homiga brigade road menu,homiga bangalore,homiga bangalore menu,homiga  restaurant | Home/India/Bengaluru/Central Bangalore/Brigade Road/Forum Rex Walk/Homiga/Homiga reviews/ | Homiga4.6star-fill1,231Dining Ratings4.0star-fill29Delivery RatingsKorean,Asian2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, BangaloreCloses in 1 hour 23 minutes12:30pm – 4:30pm, 6:30pm – 12midnight (Today)info-linecall+919611339046 | Homiga4.6star-fill1,231Dining Ratings4.0star-fill29Delivery Ratings | 4.6star-fill1,231Dining Ratings | 4.0star-fill29Delivery Ratings | 2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, Bangalore | Closes in 1 hour 23 minutes12:30pm – 4:30pm, 6:30pm – 12midnight (Today)info-linecall+919611339046 | Closes in 1 hour 23 minutes | 12:30pm – 4:30pm, 6:30pm – 12midnight (Today) | direction-lineDirectionshareShareReviewstable-bookingBook a table | direction-lineDirection | table-bookingBook a table | OverviewOrder OnlineReviewsPhotosMenuBook a Table | Homiga Dining ReviewsAditi Warnoolkar0 reviews1 FollowersFollow5star-fillDINING19 days agoWe loved the barbecue at Homiga and Ujjal was fantastic with his service!0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareJesney0 reviews0 FollowersFollow5star-fillDININGone month agoUjjal was a good host , the food and drinks were amazing0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareSuushmmita Sen0 reviews2 FollowersFollow5star-fillDININGone month agoI went with my brother to experience Korean BBQ that kdrama fans watch onscreen. It was a unique experience. The staff is super friendly and helpful, especially our server Ujjal guided us politely.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareLamya0 reviews1 FollowersFollow3star-fillDININGone month agoThis was my second time here. compared to my first time I could see that the portion sizes had been considerably reduced (to almost half). It was quite sad to see that.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareIsha0 reviews1 FollowersFollow1star-fillDINING2 months agoWent with high expectations because of the live barbecue but was highly disappointed. The food was basically flavourless. There are much better Korean  places in Bangalore and one would expect a nice and competitive taste. But it was bad. Did not like a single dish. The ambience is okay but that’s about it.1 Helpful vote, 0 Commentsthumb-upHelpfulchatCommentshareShare12345chevron-right | Aditi Warnoolkar0 reviews1 FollowersFollow5star-fillDINING19 days agoWe loved the barbecue at Homiga and Ujjal was fantastic with his service!0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareJesney0 reviews0 FollowersFollow5star-fillDININGone month agoUjjal was a good host , the food and drinks were amazing0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareSuushmmita Sen0 reviews2 FollowersFollow5star-fillDININGone month agoI went with my brother to experience Korean BBQ that kdrama fans watch onscreen. It was a unique experience. The staff is super friendly and helpful, especially our server Ujjal guided us politely.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareLamya0 reviews1 FollowersFollow3star-fillDININGone month agoThis was my second time here. compared to my first time I could see that the portion sizes had been considerably reduced (to almost half). It was quite sad to see that.0 Votes for helpful, 0 Commentsthumb-upHelpfulchatCommentshareShareIsha0 reviews1 FollowersFollow1star-fillDINING2 months agoWent with high expectations because of the live barbecue but was highly disappointed. The food was basically flavourless. There are much better Korean  places in Bangalore and one would expect a nice and competitive taste. But it was bad. Did not like a single dish. The ambience is okay but that’s about it.1 Helpful vote, 0 Commentsthumb-upHelpfulchatCommentshareShare | Aditi Warnoolkar0 reviews1 Followers | 5star-fillDINING19 days ago | We loved the barbecue at Homiga and Ujjal was fantastic with his service! | 0 Votes for helpful, 0 Comments | Jesney0 reviews0 Followers | 5star-fillDININGone month ago | Ujjal was a good host , the food and drinks were amazing | Suushmmita Sen0 reviews2 Followers | I went with my brother to experience Korean BBQ that kdrama fans watch onscreen. It was a unique experience. The staff is super friendly and helpful, especially our server Ujjal guided us politely. | Lamya0 reviews1 Followers | 3star-fillDININGone month ago | This was my second time here. compared to my first time I could see that the portion sizes had been considerably reduced (to almost half). It was quite sad to see that. | Isha0 reviews1 Followers | 1star-fillDINING2 months ago | Went with high expectations because of the live barbecue but was highly disappointed. The food was basically flavourless. There are much better Korean  places in Bangalore and one would expect a nice and competitive taste. But it was bad. Did not like a single dish. The ambience is okay but that’s about it. | 1 Helpful vote, 0 Comments | Related to Homiga, Brigade RoadRestaurants in Forum Rex Walk,Restaurants in Bangalore, Bangalore Restaurants,Brigade Road restaurants,Best Brigade Road restaurants,Central Bangalore restaurants,Casual Dining in Bengaluru,Casual Dining near me,Casual Dining in Central Bangalore,Casual Dining in Brigade Road,in Bengaluru,near me,in Central Bangalore,in Brigade Road,Order food online in Brigade Road,Order food online in Bengaluru,Order food online in Central Bangalore,New Year Parties in Bengaluru,Christmas' Special in BengaluruRestaurants around Brigade RoadAshok Nagar restaurants,Church Street restaurants,Richmond Road restaurants,St. Marks Road restaurantsFrequent searches leading to this pagehomiga menu,homiga brigade road menu,homiga bangalore,homiga bangalore menu,homiga  restaurant | Related to Homiga, Brigade RoadRestaurants in Forum Rex Walk,Restaurants in Bangalore, Bangalore Restaurants,Brigade Road restaurants,Best Brigade Road restaurants,Central Bangalore restaurants,Casual Dining in Bengaluru,Casual Dining near me,Casual Dining in Central Bangalore,Casual Dining in Brigade Road,in Bengaluru,near me,in Central Bangalore,in Brigade Road,Order food online in Brigade Road,Order food online in Bengaluru,Order food online in Central Bangalore,New Year Parties in Bengaluru,Christmas' Special in Bengaluru | Restaurants in Forum Rex Walk,Restaurants in Bangalore, Bangalore Restaurants,Brigade Road restaurants,Best Brigade Road restaurants,Central Bangalore restaurants,Casual Dining in Bengaluru,Casual Dining near me,Casual Dining in Central Bangalore,Casual Dining in Brigade Road,in Bengaluru,near me,in Central Bangalore,in Brigade Road,Order food online in Brigade Road,Order food online in Bengaluru,Order food online in Central Bangalore,New Year Parties in Bengaluru,Christmas' Special in Bengaluru | Restaurants around Brigade RoadAshok Nagar restaurants,Church Street restaurants,Richmond Road restaurants,St. Marks Road restaurants | Ashok Nagar restaurants,Church Street restaurants,Richmond Road restaurants,St. Marks Road restaurants | Frequent searches leading to this pagehomiga menu,homiga brigade road menu,homiga bangalore,homiga bangalore menu,homiga  restaurant | homiga menu,homiga brigade road menu,homiga bangalore,homiga bangalore menu,homiga  restaurant | Select CountryIndiaUAEIndiachevron-downSelect Languagelanguage-globeEnglishchevron-downAbout ZomatoWho We AreBlogWork With UsInvestor RelationsReport FraudPress KitContact UsZomaverseZomatoBlinkitDistrictFeeding IndiaHyperpureZomato LiveZomalandWeather UnionFor RestaurantsPartner With UsApps For YouLearn MorePrivacySecurityTermsSocial linkstwitter-circleBy continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2025 © Zomato™ Ltd. All rights reserved. | Select CountryIndiaUAEIndiachevron-down | Select Languagelanguage-globeEnglishchevron-down | language-globeEnglishchevron-down | About ZomatoWho We AreBlogWork With UsInvestor RelationsReport FraudPress KitContact UsZomaverseZomatoBlinkitDistrictFeeding IndiaHyperpureZomato LiveZomalandWeather UnionFor RestaurantsPartner With UsApps For YouLearn MorePrivacySecurityTermsSocial linkstwitter-circle | About ZomatoWho We AreBlogWork With UsInvestor RelationsReport FraudPress KitContact Us | ZomaverseZomatoBlinkitDistrictFeeding IndiaHyperpureZomato LiveZomalandWeather Union | For RestaurantsPartner With UsApps For You | Learn MorePrivacySecurityTerms | Social linkstwitter-circle | By continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2025 © Zomato™ Ltd. All rights reserved. | Opening HoursMon-Fri:12:30pm – 4:30pm, 6:30pm – 12midnightSat-Sun:12:30pm – 12midnight | Mon-Fri:12:30pm – 4:30pm, 6:30pm – 12midnight | 12:30pm – 4:30pm, 6:30pm – 12midnight | Sat-Sun:12:30pm – 12midnight | Select restaurants based on user generated reviews, ratings and photos | Are you sure you want to delete this review? This action cannot be undone.NoYes | Are you sure you want to delete this review? This action cannot be undone. | Add ReviewcrossRate your experience forDiningDelivery1star-fill2star-fill3star-fill4star-fill5star-fillExcellent | 1star-fill2star-fill3star-fill4star-fill5star-fill | Add ReviewcrossRate your experience forDiningDelivery1star-fill2star-fill3star-fill4star-fill5star-fillAverage | Add ReviewcrossRate your experience forDiningDelivery1star-fill2star-fill3star-fill4star-fill5star-fillHorrible | Log incross+91chevron-downSend OTPormail-fillContinue with EmailSign in with GoogleSign in with Google. Opens in new tabNew to Zomato?Create account | mail-fillContinue with Email | Sign in with GoogleSign in with Google. Opens in new tab | Sign in with Google. Opens in new tab | New to Zomato?Create account"
