name,link,cuisine,price,latitude,longitude,location,ratings,additional_info_items,address,cleaned_text,cleaned_reviews,unique_reviews,review_passages,embedding
Homiga,https://www.zomato.com/bangalore/homiga-brigade-road-bangalore/info,Korean  Asian,2000,12.9724763845,77.6069687438,(12.9724763845 77.6069687438),,"Dinner , Lunch , Wheelchair accessible , Wine , Less noisy , Step-free entry , Valet parking , Stags allowed , Parking available , Booth seating , Celebrity frequented , Indoor seating , Private dining area , Wifi , Free parking , Work friendly , Kid friendly , Family friendly , Baby high chair","2nd Floor, Forum Rex Walk, Shanthala Nagar, Ashok Nagar, Brigade Road, Bangalore, Brigade Road, Bangalore, Bangalore, India","Dinner , Lunch , Wheelchair accessible , Wine , Less noisy , Step-free entry , Valet parking , Stags allowed , Parking available , Booth seating , Celebrity frequented , Indoor seating , Private dining area , Wifi , Free parking , Work friendly , Kid friendly , Family friendly , Baby high chair  central bangalore brigade road forum rex walk homiga reviews homiga4.6 , 4.0 ratingskorean,asian2nd floor, forum rex walk, shanthala nagar, ashok nagar, brigade road, bangalorecloses in 1 hour 23 minutes12 30pm 4 30pm, 6 30pm 12midnight today info linecall 919611339046 a galleryovervieworder onlinereviews book a dining reviewsaditi warnoolkar0 reviews1 follow5 days agowe loved the barbecue at homiga and ujjal was fantastic with his service 0 , thumb uphelpfulchatcommentsharesharejesney0 reviews0 follow5 month agoujjal was a good host , the food and drinks were amazing0 , thumb uphelpfulchatcommentsharesharesuushmmita sen0 reviews2 follow5 month agoi went with my brother to experience korean bbq that kdrama fans watch onscreen. it was a unique experience. the staff is super friendly and helpful, especially our server ujjal guided us politely.0 , thumb uphelpfulchatcommentsharesharelamya0 reviews1 follow3 month agothis was my second time here. compared to my first time i could see that the portion sizes had been considerably reduced to almost half . it was quite sad to see that.0 , thumb uphelpfulchatcommentshareshareisha0 reviews1 follow1 months agowent with high expectations because of the live barbecue but was highly disappointed. the food was basically flavourless. there are much better korean places in bangalore and one would expect a nice and competitive taste. but it was bad. did not like a single dish. the ambience is okay but that s about it.1 helpful vote, thumb uphelpfulchatcommentshareshare chevron rightrelated to homiga, brigade roadrestaurants in forum rex walk,restaurants in bangalore, bangalore restaurants,brigade road restaurants,best brigade road restaurants,central bangalore restaurants,casual dining in bengaluru,casual dining near me,casual dining in central bangalore,casual dining in brigade road,in bengaluru,near me,in central bangalore,in brigade road,order food online in brigade road,order food online in bengaluru,order food online in central bangalore,new year parties in bengaluru,christmas special in bengalururestaurants around brigade roadashok nagar restaurants,church street restaurants,richmond road restaurants,st. marks road restaurants","Dinner , Lunch , Wheelchair accessible , Wine , Less noisy , Step-free entry , Valet parking , Stags allowed , Parking available , Booth seating , Celebrity frequented , Indoor seating , Private dining area , Wifi , Free parking , Work friendly , Kid friendly , Family friendly , Baby high chair  central bangalore brigade road forum rex walk homiga reviews homiga4.6 , 4.0 ratingskorean,asian2nd floor, forum rex walk, shanthala nagar, ashok nagar, brigade road, bangalorecloses in 1 hour 23 minutes12 30pm 4 30pm, 6 30pm 12midnight today info linecall 919611339046 a galleryovervieworder onlinereviews book a dining reviewsaditi warnoolkar0 reviews1 follow5 days agowe loved the barbecue at homiga and ujjal was fantastic with his service 0 , thumb uphelpfulchatcommentsharesharejesney0 reviews0 follow5 month agoujjal was a good host , the food and drinks were amazing0 , thumb uphelpfulchatcommentsharesharesuushmmita sen0 reviews2 follow5 month agoi went with my brother to experience korean bbq that kdrama fans watch onscreen. it was a unique experience. the staff is super friendly and helpful, especially our server ujjal guided us politely.0 , thumb uphelpfulchatcommentsharesharelamya0 reviews1 follow3 month agothis was my second time here. compared to my first time i could see that the portion sizes had been considerably reduced to almost half . it was quite sad to see that.0 , thumb uphelpfulchatcommentshareshareisha0 reviews1 follow1 months agowent with high expectations because of the live barbecue but was highly disappointed. the food was basically flavourless. there are much better korean places in bangalore and one would expect a nice and competitive taste. but it was bad. did not like a single dish. the ambience is okay but that s about it.1 helpful vote, thumb uphelpfulchatcommentshareshare chevron rightrelated to homiga, brigade roadrestaurants in forum rex walk,restaurants in bangalore, bangalore restaurants,brigade road restaurants,best brigade road restaurants,central bangalore restaurants,casual dining in bengaluru,casual dining near me,casual dining in central bangalore,casual dining in brigade road,in bengaluru,near me,in central bangalore,in brigade road,order food online in brigade road,order food online in bengaluru,order food online in central bangalore,new year parties in bengaluru,christmas special in bengalururestaurants around brigade roadashok nagar restaurants,church street restaurants,richmond road restaurants,st. marks road restaurants","['Dinner , Lunch , Wheelchair accessible , Wine , Less noisy , Step-free entry , Valet parking , Stags allowed , Parking available , Booth seating , Celebrity frequented , Indoor seating , Private dining area , Wifi , Free parking , Work friendly , Kid friendly , Family friendly , Baby high chair  central bangalore brigade road forum rex walk homiga reviews homiga4.6 , 4.0 ratingskorean,asian2nd floor, forum rex walk, shanthala nagar, ashok nagar, brigade road, bangalorecloses in 1 hour 23 minutes12 30pm 4 30pm, 6 30pm 12midnight today info linecall 919611339046 a galleryovervieworder onlinereviews book a dining reviewsaditi warnoolkar0 reviews1 follow5 days agowe loved the barbecue at homiga and ujjal was fantastic with his service 0 , thumb uphelpfulchatcommentsharesharejesney0 reviews0 follow5 month agoujjal was a good host , the food and drinks were amazing0 , thumb uphelpfulchatcommentsharesharesuushmmita sen0 reviews2 follow5 month agoi went with my brother to experience korean bbq that kdrama fans watch onscreen.', 'it was a unique experience.', 'the staff is super friendly and helpful, especially our server ujjal guided us politely.0 , thumb uphelpfulchatcommentsharesharelamya0 reviews1 follow3 month agothis was my second time here.', 'compared to my first time i could see that the portion sizes had been considerably reduced to almost half .', 'it was quite sad to see that.0 , thumb uphelpfulchatcommentshareshareisha0 reviews1 follow1 months agowent with high expectations because of the live barbecue but was highly disappointed.', 'the food was basically flavourless.', 'there are much better korean places in bangalore and one would expect a nice and competitive taste.', 'but it was bad.', 'did not like a single dish.', 'the ambience is okay but that s about it.1 helpful vote, thumb uphelpfulchatcommentshareshare chevron rightrelated to homiga, brigade roadrestaurants in forum rex walk,restaurants in bangalore, bangalore restaurants,brigade road restaurants,best brigade road restaurants,central bangalore restaurants,casual dining in bengaluru,casual dining near me,casual dining in central bangalore,casual dining in brigade road,in bengaluru,near me,in central bangalore,in brigade road,order food online in brigade road,order food online in bengaluru,order food online in central bangalore,new year parties in bengaluru,christmas special in bengalururestaurants around brigade roadashok nagar restaurants,church street restaurants,richmond road restaurants,st.', 'marks road restaurants']","['Dinner , Lunch , Wheelchair accessible , Wine , Less noisy , Step-free entry , Valet parking , Stags allowed , Parking available , Booth seating , Celebrity frequented , Indoor seating , Private dining area , Wifi , Free parking , Work friendly , Kid friendly , Family friendly , Baby high chair  central bangalore brigade road forum rex walk homiga reviews homiga4.6 , 4.0 ratingskorean,asian2nd floor, forum rex walk, shanthala nagar, ashok nagar, brigade road, bangalorecloses in 1 hour 23 minutes12 30pm 4 30pm, 6 30pm 12midnight today info linecall 919611339046 a galleryovervieworder onlinereviews book a dining reviewsaditi warnoolkar0 reviews1 follow5 days agowe loved the barbecue at homiga and ujjal was fantastic with his service 0 , thumb uphelpfulchatcommentsharesharejesney0 reviews0 follow5 month agoujjal was a good host , the food and drinks were amazing0 , thumb uphelpfulchatcommentsharesharesuushmmita sen0 reviews2 follow5 month agoi went with my brother to experience korean bbq that kdrama fans watch onscreen. it was a unique experience. the staff is super friendly and helpful, especially our server ujjal guided us politely.0 , thumb uphelpfulchatcommentsharesharelamya0 reviews1 follow3 month agothis was my second time here.', 'compared to my first time i could see that the portion sizes had been considerably reduced to almost half . it was quite sad to see that.0 , thumb uphelpfulchatcommentshareshareisha0 reviews1 follow1 months agowent with high expectations because of the live barbecue but was highly disappointed. the food was basically flavourless.', 'there are much better korean places in bangalore and one would expect a nice and competitive taste. but it was bad. did not like a single dish.', 'the ambience is okay but that s about it.1 helpful vote, thumb uphelpfulchatcommentshareshare chevron rightrelated to homiga, brigade roadrestaurants in forum rex walk,restaurants in bangalore, bangalore restaurants,brigade road restaurants,best brigade road restaurants,central bangalore restaurants,casual dining in bengaluru,casual dining near me,casual dining in central bangalore,casual dining in brigade road,in bengaluru,near me,in central bangalore,in brigade road,order food online in brigade road,order food online in bengaluru,order food online in central bangalore,new year parties in bengaluru,christmas special in bengalururestaurants around brigade roadashok nagar restaurants,church street restaurants,richmond road restaurants,st. marks road restaurants']","[0.010403774678707123,0.023299597203731537,-0.05420400947332382,0.07252506911754608,-0.06799335032701492,0.02974211424589157,0.04048110917210579,-0.0650469958782196,-0.13350708782672882,-0.09371225535869598,0.02058468945324421,-0.0895833671092987,0.0004890649579465389,-0.0029289457015693188,0.0912979394197464,-0.036259569227695465,0.193839430809021,-0.05659247189760208,-0.006258899811655283,-0.05115599185228348,-0.09525778889656067,0.02292959950864315,0.047786418348550797,0.02409335970878601,0.009185242466628551,-0.033407412469387054,0.02479439787566662,-0.0010625288123264909,-0.044986553490161896,-0.06548863649368286,0.05400269851088524,0.11142724752426147,0.023436322808265686,-0.03848440200090408,-0.005494405049830675,-0.0043880026787519455,0.005235760938376188,-0.06790196150541306,0.06894377619028091,-0.05612553656101227,-0.02432609163224697,0.020377127453684807,0.05127164348959923,-7.173921403591521e-06,0.01669223979115486,-0.012636370025575161,-0.07147546857595444,-0.04370640590786934,0.041252195835113525,-0.014280023984611034,-0.09092200547456741,-0.03424135595560074,0.1103440448641777,-0.018343327566981316,-0.04268566519021988,-0.09919486939907074,-0.0423065721988678,-0.02746620588004589,0.027609970420598984,0.015405720099806786,0.01658129133284092,0.032986193895339966,-0.06846704334020615,0.036656204611063004,-0.01770680956542492,-0.10429321229457855,-0.0636725053191185,-0.04226945713162422,0.1093781515955925,0.010270833969116211,0.01799674704670906,0.002630726434290409,0.03138823062181473,0.01145876944065094,-0.06910480558872223,0.011199906468391418,0.030506860464811325,-0.03140426054596901,0.004487466067075729,-0.007475710473954678,-0.0513218529522419,0.01680617220699787,0.021174808964133263,0.049658771604299545,-0.09082859754562378,-0.036837220191955566,-0.04207516461610794,0.013489910401403904,-0.0308661088347435,-0.03198109567165375,0.06241275742650032,0.06831426918506622,-0.053527187556028366,-0.07826726883649826,-0.01160420197993517,-0.06137080118060112,-0.06050441786646843,0.010220290161669254,-0.03026866726577282,0.08060375601053238,-0.032673150300979614,0.08487109839916229,0.0002823346294462681,0.020501896739006042,-0.056718625128269196,-0.022040842100977898,0.0744212418794632,0.09897463023662567,-0.009137958288192749,0.04990101605653763,-0.08142387121915817,0.05669228360056877,0.02983555756509304,-0.049657415598630905,-0.06912516802549362,0.03779595345258713,0.08209407329559326,-0.03272837772965431,0.01855495199561119,-0.004120250698179007,-0.019479215145111084,0.0640508383512497,0.031049644574522972,-0.020825926214456558,-0.020212851464748383,-0.039329878985881805,-0.03542206808924675,1.4477367853576154e-32,-0.002508286852389574,-0.03590927645564079,0.04763680323958397,-0.006668392568826675,0.07606536895036697,0.01358554046601057,-0.09825842082500458,-0.06570754200220108,0.011600570753216743,0.019352270290255547,0.05342194437980652,-0.021869312971830368,0.025198927149176598,-0.050050657242536545,-0.006899024359881878,-0.029565516859292984,-0.042327117174863815,0.01742616668343544,-0.07995162904262543,0.03785722330212593,-0.021516766399145126,-0.05076070874929428,0.02687663398683071,0.04589591175317764,-0.02374397963285446,0.05145494267344475,0.1099565252661705,0.0007621003896929324,0.06412822008132935,0.06192714720964432,0.023884765803813934,-0.09631471335887909,-0.0708271712064743,-0.008207835257053375,-0.09159211069345474,-0.02173718251287937,-0.02477848157286644,-0.04957771301269531,-0.08075831085443497,-0.10811115801334381,-0.0008442436228506267,0.009531206451356411,-0.08117987215518951,0.07132578641176224,-0.03097313456237316,0.07388503104448318,0.04183829948306084,0.010943746194243431,-0.053469788283109665,-0.00826121773570776,-0.06449048221111298,-0.04487144947052002,-0.0027019514236599207,-0.003181585343554616,-0.04440357908606529,-0.023789431899785995,0.0947350263595581,1.536407035018783e-05,0.04473288357257843,-0.06498512625694275,0.010574889369308949,0.06318822503089905,-0.05905929207801819,-0.05319952219724655,-0.034422360360622406,-0.06762365251779556,0.019201185554265976,-0.0497441366314888,0.03059491142630577,-0.04549067094922066,0.08032411336898804,-0.031129993498325348,0.031006094068288803,0.0391390435397625,-0.06248952075839043,0.046509865671396255,-0.06557217240333557,-0.07184287905693054,0.007906544953584671,0.03582800179719925,-0.006598776206374168,-0.007499984465539455,0.03225533291697502,-0.02949308231472969,0.05800384655594826,-0.009876230731606483,0.006354799494147301,-0.10552762448787689,-0.0312548391520977,0.0383230485022068,-0.07268458604812622,0.05597953125834465,0.06107772886753082,0.04443775489926338,0.003110100282356143,-1.3969037076506564e-32,0.04629514366388321,0.032579515129327774,0.03432849422097206,-0.019777143374085426,0.05962982773780823,-0.03318518400192261,-0.06085285544395447,-0.015797847881913185,0.08041748404502869,-0.01895890012383461,-0.09287892282009125,0.01921967789530754,0.028581010177731514,-0.012501242570579052,0.04740402102470398,-0.004484411794692278,0.10159698873758316,0.035674452781677246,-0.038330961018800735,0.0842924639582634,-0.00876134354621172,0.10774870216846466,-0.060813579708337784,-0.008843565359711647,-0.0008207436767406762,0.10723233968019485,0.019716227427124977,0.09254756569862366,-0.10035013407468796,0.03685016930103302,-0.011750390753149986,-0.08151250332593918,-0.004381355829536915,0.0045054820366203785,0.014823885634541512,-0.005565255880355835,-0.011750372126698494,0.011960438452661037,-0.03547770157456398,0.02929086796939373,0.013710413128137589,-0.02953064814209938,-0.018896721303462982,0.04805050417780876,0.05853915214538574,-0.021873004734516144,-0.057439424097537994,-0.09861108660697937,-0.04093858227133751,-0.016474496573209763,0.021690409630537033,-0.017532940953969955,-0.048191606998443604,-0.0053584822453558445,0.049569323658943176,0.008379356004297733,0.003520305035635829,-0.030915051698684692,-0.000576171965803951,-0.04811830073595047,0.053982339799404144,0.04642102122306824,0.022179096937179565,0.11086762696504593,0.028435811400413513,0.0411318838596344,0.08135794848203659,-0.03702184185385704,0.04164750874042511,-0.03705840930342674,-0.10864651948213577,0.020790470764040947,-0.03304450213909149,0.05864601209759712,-0.05512278899550438,0.0902947187423706,-0.03633315861225128,0.012547902762889862,0.01641765981912613,-0.04641593620181084,-0.0476987287402153,-0.03718045353889465,-0.004161565098911524,-0.009878179989755154,0.08896080404520035,-0.045193854719400406,-0.02644292451441288,0.02298286370933056,0.029178429394960403,0.06293552368879318,0.03300509974360466,0.047844454646110535,0.008568674325942993,0.01764543727040291,0.04355856403708458,-6.300811605797207e-08,0.02747727371752262,-0.06738363206386566,-0.030760928988456726,0.08913759887218475,0.015938175842165947,-0.10862722247838974,-0.02257446199655533,-0.01717851124703884,0.010466955602169037,0.08914200961589813,0.008740104734897614,0.022707056254148483,-0.0006293823244050145,0.02047538012266159,0.0289298165589571,-0.06893225759267807,0.04722576588392258,-0.013198577798902988,-0.048948392271995544,0.005760709755122662,0.08942916989326477,-0.025999728590250015,0.09978734701871872,-0.016094740480184555,-0.024082740768790245,-0.05569756403565407,-0.03713798150420189,0.00015360406541731209,0.03180070221424103,-0.05790923908352852,-0.0026536365039646626,0.03449372574687004,-0.04025239869952202,0.007451634854078293,0.03986242786049843,-0.011649338528513908,-0.010627365671098232,-0.06831679493188858,0.021180132403969765,0.049981001764535904,-0.0633077323436737,-0.0701104924082756,-0.048084475100040436,0.012773954309523106,-0.06832928210496902,0.03651290759444237,0.014818234369158745,0.038661450147628784,-0.03511956334114075,-0.03231106698513031,-0.04740118980407715,-0.008944542147219181,0.051186613738536835,-0.002848366042599082,0.004170823842287064,0.08809040486812592,-0.023322755470871925,0.031166713684797287,0.035179488360881805,0.06711417436599731,0.09422984719276428,0.018496254459023476,-0.12129675596952438,-0.019762732088565826]"
